wt-15-ctl-01	/data/wt-15-ctl-01
wt-15-ctl-02	/data/wt-15-ctl-02
wt-15-ctl-03	/data/wt-15-ctl-03
wt-15-inf-01	/data/wt-15-inf-01
wt-15-inf-02	/data/wt-15-inf-02
wt-15-inf-03	/data/wt-15-inf-03
